"created_at","id","id_str","full_text","truncated","display_text_range","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang","possibly_sensitive","text","favorited_by","scopes","display_text_width","retweeted_status","quoted_status_id","quoted_status_id_str","quoted_status_permalink","quote_count","timestamp_ms","reply_count","filter_level","query","withheld_scope","withheld_copyright","withheld_in_countries","possibly_sensitive_appealable"
2022-10-17 16:27:37,1582090977296101376,"1582090977296101382","@Chile_1818 @BSeagleChile @FcoMunoz_TP @carreragonzalo Impresionante la lógica de estos monstuos bípedos !!!😆😆",FALSE,110,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1581903972138250240,"1581903972138250240",1447603681973751808,"1447603681973751821","Chile_1818",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@Chile_1818 @BSeagleChile @FcoMunoz_TP @carreragonzalo Impresionante la lógica de estos monstuos bípedos !!!😆😆",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:31,1582090953157795840,"1582090953157795840","BLINK 182, Billie Eilish y Tame Impala encabezan el Lollapalooza 2023 en Sudamérica #PorSiNoLoSabías https://t.co/hsl9kWxI4n",FALSE,124,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",NA,NA,NA,NA,NA,NA,FALSE,1,0,FALSE,FALSE,"es",FALSE,"BLINK 182, Billie Eilish y Tame Impala encabezan el Lollapalooza 2023 en Sudamérica #PorSiNoLoSabías https://t.co/hsl9kWxI4n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:30,1582090949257490432,"1582090949257490432","@andres20ad Como mientes descaradamente! La izquierda nunca dejó que Piñera gobernara Chile o las propuestas legislativas de la derecha contra la crisis económica, la migración masiva o la delincuencia fueran aprobadas!",FALSE,219,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1581747453446877184,"1581747453446877186",762803779737616384,"762803779737616384","andres20ad",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@andres20ad Como mientes descaradamente! La izquierda nunca dejó que Piñera gobernara Chile o las propuestas legislativas de la derecha contra la crisis económica, la migración masiva o la delincuencia fueran aprobadas!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:29,1582090945650380800,"1582090945650380800","@pablolirar @gabrielboric No se de quien sea la culpa, pero me da pena ver en que se esta transformando chile, triste ver que solo pasan cosas malas, asi como l gente se junta para reclamar deberian hacer algo por limpiar y ser un pais mas positivo.",FALSE,249,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1581735851502891008,"1581735851502891008",167221639,"167221639","pablolirar",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@pablolirar @gabrielboric No se de quien sea la culpa, pero me da pena ver en que se esta transformando chile, triste ver que solo pasan cosas malas, asi como l gente se junta para reclamar deberian hacer algo por limpiar y ser un pais mas positivo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:21,1582090910497525760,"1582090910497525761","@danieljadue Sr Jadue, si las cosas estuvieran bien en Chile en vez de repartir utilidades le aseguro que estarían invirtiendo en el país.",FALSE,138,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582088435057074176,"1582088435057074176",146542753,"146542753","danieljadue",NA,FALSE,1,20,FALSE,FALSE,"es",NA,"@danieljadue Sr Jadue, si las cosas estuvieran bien en Chile en vez de repartir utilidades le aseguro que estarían invirtiendo en el país.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:18,1582090896387952640,"1582090896387952640","#HolaChileLaRed ya pero es como decir que chile era una blanca paloma y los demas nos hicieron malos, no es culpa de la gente ql de este pais que esta bien caga de la cabeza la verdad",FALSE,183,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"es",NA,"#HolaChileLaRed ya pero es como decir que chile era una blanca paloma y los demas nos hicieron malos, no es culpa de la gente ql de este pais que esta bien caga de la cabeza la verdad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:16,1582090891237281792,"1582090891237281792","@Enrique53904974 Dejen de webear  y echarle la culpa a la prensa y la derecha, en el gobierno anterior la izquierda y algunos muchos periodistas intentando dar golpe de estado a Piñera, ahora chile votó con una  gigantesca mayoría contra la refundación y destrucción de nuestro Chile 🇨🇱",FALSE,286,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582023055710117888,"1582023055710117893",3378146295,"3378146295","Enrique53904974",NA,FALSE,0,2,FALSE,FALSE,"es",NA,"@Enrique53904974 Dejen de webear  y echarle la culpa a la prensa y la derecha, en el gobierno anterior la izquierda y algunos muchos periodistas intentando dar golpe de estado a Piñera, ahora chile votó con una  gigantesca mayoría contra la refundación y destrucción de nuestro Chile 🇨🇱",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:15,1582090884241162240,"1582090884241162241","@LaGrinsh Masisi flojo el negro QLO las querían todas acá en chile un pedazo de 🍆te damos",FALSE,89,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582087359616544768,"1582087359616544768",1466225085891686400,"1466225085891686400","LaGrinsh",NA,FALSE,1,1,FALSE,FALSE,"es",NA,"@LaGrinsh Masisi flojo el negro QLO las querían todas acá en chile un pedazo de 🍆te damos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:14,1582090881418465280,"1582090881418465280","@Mapuche_urbano Hola. Lamentamos tu mala experiencia con la aplicación, te invitamos a que nos escribas por mensaje directo para que nos expliques más de tu caso y así ayudarte a solucionarlo. Estamos para ayudarte.",FALSE,215,"<a href=""https://www.obi4wan.com/"" rel=""nofollow"">OBI4wan</a>",1582070155902754816,"1582070155902754816",624178965,"624178965","Mapuche_urbano",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@Mapuche_urbano Hola. Lamentamos tu mala experiencia con la aplicación, te invitamos a que nos escribas por mensaje directo para que nos expliques más de tu caso y así ayudarte a solucionarlo. Estamos para ayudarte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:11,1582090867543678976,"1582090867543678976","PRESIDENTE GESTIONE UNA FECHA DE TAYLOR PARA CHILE POR FAVOR 😭",FALSE,62,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,NA,FALSE,0,1,FALSE,FALSE,"es",NA,"PRESIDENTE GESTIONE UNA FECHA DE TAYLOR PARA CHILE POR FAVOR 😭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:09,1582090857876180992,"1582090857876180992","@MedioRiver @PablitoNoya Que de juegue en Mendoza o Chile, ya no en el Monumental",FALSE,81,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1582034886457585664,"1582034886457585669",1476973666340540416,"1476973666340540421","MedioRiver",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@MedioRiver @PablitoNoya Que de juegue en Mendoza o Chile, ya no en el Monumental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:07,1582090853325033472,"1582090853325033472","La investigación por ahora abarca a Colombia con tres novelas Pablo Escobar, el patrón del mal; Narcos y Tres Caínes; y a Chile con Los 80, más que una moda y Dignity. Ambas tratan temas de la dictadura de Augusto Pinochet.",FALSE,223,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1582090669371592704,"1582090669371592704",720382613446270976,"720382613446270977","EEColombia2020",NA,FALSE,1,5,FALSE,FALSE,"es",NA,"La investigación por ahora abarca a Colombia con tres novelas Pablo Escobar, el patrón del mal; Narcos y Tres Caínes; y a Chile con Los 80, más que una moda y Dignity. Ambas tratan temas de la dictadura de Augusto Pinochet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:07,1582090850372268032,"1582090850372268032","@ACarpio555 @SandraIsabelB Es una pregunta que yo también me hago. No vivo en chile. Las noticias y estadísticas son espantosas. Pero luego algunos amigos me dicen que está todo igual que siempre y que la prensa le mete color. Que dices tú?",FALSE,240,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582058751669854208,"1582058751669854210",1520040469249548288,"1520040469249548288","ACarpio555",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@ACarpio555 @SandraIsabelB Es una pregunta que yo también me hago. No vivo en chile. Las noticias y estadísticas son espantosas. Pero luego algunos amigos me dicen que está todo igual que siempre y que la prensa le mete color. Que dices tú?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:27:02,1582090832147935232,"1582090832147935233","@gacitua_gloria @PCdeChile @jjcc_chile @PrensaPCdeChile @CerroPc @PC_Nunoa @PC_UChile @PC_USACH @PCdeConchali @PCdeCoquimbo @PCZonaSurRM @PC_JAL @PC_SanClemente Dependo de la misericordia de Dios pone la weona 😂😂",FALSE,212,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582047004581974016,"1582047004581974016",1187556175627337728,"1187556175627337728","gacitua_gloria",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@gacitua_gloria @PCdeChile @jjcc_chile @PrensaPCdeChile @CerroPc @PC_Nunoa @PC_UChile @PC_USACH @PCdeConchali @PCdeCoquimbo @PCZonaSurRM @PC_JAL @PC_SanClemente Dependo de la misericordia de Dios pone la weona 😂😂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:56,1582090807258931200,"1582090807258931200","Buen día plebes 🌞 Recuerden ser sinceros y cuando un vato panadero les pregunte quien tiene más grande el chile, si él o el ex vato de 1.90 mts, respondan con la vdd y no con: “je je pa’ que quieres saber eso”
Porque nomás se voló y se empezó a portar más estúpido.
Los quiero✌🏻",FALSE,278,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,FALSE,0,5,FALSE,FALSE,"es",NA,"Buen día plebes 🌞 Recuerden ser sinceros y cuando un vato panadero les pregunte quien tiene más grande el chile, si él o el ex vato de 1.90 mts, respondan con la vdd y no con: “je je pa’ que quieres saber eso”
Porque nomás se voló y se empezó a portar más estúpido.
Los quiero✌🏻",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:56,1582090804499128320,"1582090804499128321","Comisión Investigadora por alerta ambiental en Quintero sigue recabando antecedentes https://t.co/zixxmsUIp4
via SQUID App https://t.co/DQWsIXUSMC",FALSE,146,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,NA,FALSE,0,1,FALSE,FALSE,"es",FALSE,"Comisión Investigadora por alerta ambiental en Quintero sigue recabando antecedentes https://t.co/zixxmsUIp4
via SQUID App https://t.co/DQWsIXUSMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:56,1582090804335882240,"1582090804335882240","A tres años del estallido social | De 10.813 denuncias por violaciones a los DDHH solo 14 han terminado en condena https://t.co/r2EbEAOnHe
via SQUID App https://t.co/0UQnyQibW2",FALSE,176,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,NA,FALSE,0,1,FALSE,FALSE,"es",FALSE,"A tres años del estallido social | De 10.813 denuncias por violaciones a los DDHH solo 14 han terminado en condena https://t.co/r2EbEAOnHe
via SQUID App https://t.co/0UQnyQibW2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:56,1582090804147154944,"1582090804147154944","Senador Elizalde afirma que “Mesa Paralela” se creó para hacer fracasar el nuevo proceso constitucional https://t.co/eDPwj8oI65
via SQUID App https://t.co/570OiOXBJb",FALSE,165,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"es",FALSE,"Senador Elizalde afirma que “Mesa Paralela” se creó para hacer fracasar el nuevo proceso constitucional https://t.co/eDPwj8oI65
via SQUID App https://t.co/570OiOXBJb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:54,1582090797586870272,"1582090797586870274","@RobertoMerken No era el pueblo de chile eran vándalos y anarquistas .  Carabineros hacia su pega con los recursos que tenían para enfrentar el golpe concertado por la izquierda radical .",FALSE,187,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1581735366175793152,"1581735366175793155",888930378148438016,"888930378148438016","RobertoMerken",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@RobertoMerken No era el pueblo de chile eran vándalos y anarquistas .  Carabineros hacia su pega con los recursos que tenían para enfrentar el golpe concertado por la izquierda radical .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:49,1582090774686023680,"1582090774686023680","@lmrendon Chile superdesperto ahora con 63% que les voló la raja!! Ahora despierten ustedes par de ineptos que tuvieron que pagar para hacer ruido y aprovecharse de la bajeza de la violencia para llegar donde estan… pero nadie les cree!! ADIOS!",FALSE,244,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1581960640553398272,"1581960640553398272",77214463,"77214463","lmrendon",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@lmrendon Chile superdesperto ahora con 63% que les voló la raja!! Ahora despierten ustedes par de ineptos que tuvieron que pagar para hacer ruido y aprovecharse de la bajeza de la violencia para llegar donde estan… pero nadie les cree!! ADIOS!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:46,1582090764560977920,"1582090764560977920","Este terrorismo tiene que parar. Que pasa es una pesadilla todo esto en Chile.
@gabrielboric ayuda presidente, ud es el que gobierna.",FALSE,133,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"es",NA,"Este terrorismo tiene que parar. Que pasa es una pesadilla todo esto en Chile.
@gabrielboric ayuda presidente, ud es el que gobierna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:46,1582090761646272512,"1582090761646272512","@CarabLosLagos Qué  lindo gesto por acordarse de las y los profesores de Chile, que a lo largo y angosto país, se dedican a impartir educación con amor y gran sacrificio. Se agradece mucho.",FALSE,189,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1581754363264966656,"1581754363264966656",1240297144935944192,"1240297144935944195","CarabLosLagos",NA,FALSE,0,1,FALSE,FALSE,"es",NA,"@CarabLosLagos Qué  lindo gesto por acordarse de las y los profesores de Chile, que a lo largo y angosto país, se dedican a impartir educación con amor y gran sacrificio. Se agradece mucho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:43,1582090750036017152,"1582090750036017152","@simonni17 @Carolina_Toha Éste gobierno está lleno de wnes miserables pobre de mi Chile gobernado por unos hdp resentidos",FALSE,121,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1581820028676018176,"1581820028676018176",1248843858366148608,"1248843858366148608","simonni17",NA,FALSE,0,1,FALSE,FALSE,"es",NA,"@simonni17 @Carolina_Toha Éste gobierno está lleno de wnes miserables pobre de mi Chile gobernado por unos hdp resentidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:39,1582090736085803008,"1582090736085803008","Con la temperatura adecuada se logra un mejor descanso y algunas personas incluso dependen de un buen clima para mantener su salud",FALSE,130,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1582090733779300352,"1582090733779300352",1325861741620834304,"1325861741620834304","Soloaire_chile",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"Con la temperatura adecuada se logra un mejor descanso y algunas personas incluso dependen de un buen clima para mantener su salud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:39,1582090733779300352,"1582090733779300352","El clima correcto puede hacer la diferencia entre un ambiente acogedor y cómodo, versus uno muy húmedo o demasiado caluroso. Cuando se trata de estar en casa, lo que se desea es tener comodidad y seguridad al momento de descansar y compartir los momentos en familia.",FALSE,266,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1582090730440269824,"1582090730440269824",1325861741620834304,"1325861741620834304","Soloaire_chile",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"El clima correcto puede hacer la diferencia entre un ambiente acogedor y cómodo, versus uno muy húmedo o demasiado caluroso. Cuando se trata de estar en casa, lo que se desea es tener comodidad y seguridad al momento de descansar y compartir los momentos en familia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:39,1582090732373872640,"1582090732373872641","@canal33tv 🧐👀Hola muy buenas tardes para usted mi querida hermosa amiga @Moniccabenitez😍💞😘💞🌷que tenga una linda entrega de #33TeEscucha @33teescucha en este inicio de semana y una hermosa tarde. Un beso y un abrazo para usted. Saludos desde Viña Chile. Muy buenas tardes.❤️",FALSE,273,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1582089500800450560,"1582089500800450561",91222488,"91222488","canal33tv",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@canal33tv 🧐👀Hola muy buenas tardes para usted mi querida hermosa amiga @Moniccabenitez😍💞😘💞🌷que tenga una linda entrega de #33TeEscucha @33teescucha en este inicio de semana y una hermosa tarde. Un beso y un abrazo para usted. Saludos desde Viña Chile. Muy buenas tardes.❤️",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:37,1582090724727611392,"1582090724727611392","@0324Marta @CholoAlonzo @Senado_Chile se van a poner a trabajar o no @Carolina_Toha @GiorgioJackson @camila_vallejo @KarolCariola @gabrielboric  y uds algo van hacer",FALSE,165,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582011026748321792,"1582011026748321799",1309737469550698496,"1309737469550698496","0324Marta",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@0324Marta @CholoAlonzo @Senado_Chile se van a poner a trabajar o no @Carolina_Toha @GiorgioJackson @camila_vallejo @KarolCariola @gabrielboric  y uds algo van hacer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:36,1582090722114555904,"1582090722114555904","@JuanMenares4 @AuroraArayaM @Sercotec_Chile @gabrielboric @camila_vallejo @GobiernodeChile SE APROVECHA Y ABUZA DE SU FUERO MATERNAL .",FALSE,134,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1582084847203323904,"1582084847203323904",1136686164394631168,"1136686164394631169","JuanMenares4",NA,FALSE,2,5,FALSE,FALSE,"es",NA,"@JuanMenares4 @AuroraArayaM @Sercotec_Chile @gabrielboric @camila_vallejo @GobiernodeChile SE APROVECHA Y ABUZA DE SU FUERO MATERNAL .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:32,1582090704784076800,"1582090704784076800","@aguilo_sergio @gabrielboric Tu eres un terrorista... entrenado en Cuba para matar Chilenos... 
Eres funcional a la destrucción  de Chile para imponer una dictadura marxista.
Podrás engañar a los más jóvenes, pero a los que te conocemos sabemos que eres un terrorista.",FALSE,268,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1581753600304635904,"1581753600304635904",825828549655400448,"825828549655400448","aguilo_sergio",NA,FALSE,1,1,FALSE,FALSE,"es",NA,"@aguilo_sergio @gabrielboric Tu eres un terrorista... entrenado en Cuba para matar Chilenos... 
Eres funcional a la destrucción  de Chile para imponer una dictadura marxista.
Podrás engañar a los más jóvenes, pero a los que te conocemos sabemos que eres un terrorista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:30,1582090694843256832,"1582090694843256832","La investigación por ahora abarca a Colombia con tres novelas Pablo Escobar, el patrón del mal; Narcos y Tres Caínes; y a Chile con Los 80, más que una moda y Dignity. Ambas tratan temas de la dictadura de Augusto Pinochet.",FALSE,223,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1582090576664502272,"1582090576664502272",720382613446270976,"720382613446270977","EEColombia2020",NA,FALSE,0,2,FALSE,FALSE,"es",NA,"La investigación por ahora abarca a Colombia con tres novelas Pablo Escobar, el patrón del mal; Narcos y Tres Caínes; y a Chile con Los 80, más que una moda y Dignity. Ambas tratan temas de la dictadura de Augusto Pinochet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:29,1582090690137202688,"1582090690137202688","Chile se blinda con 35.000 policías por el aniversario del estallido social https://t.co/mtz6T1hthj",FALSE,99,"<a href=""http://besocy.com"" rel=""nofollow"">Besocy_Oficial</a>",NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"es",FALSE,"Chile se blinda con 35.000 policías por el aniversario del estallido social https://t.co/mtz6T1hthj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:28,1582090687838769152,"1582090687838769152","@MMsanchecar @Cachoescalona1 @biobio A lo que voy esq aunque tengan la valentía y las ganas de frenar el descontrol que va a destruir Chile, no es tan fácil cambiar las cosas cuando arriesgan penas de cárcel, perder familia y trabajo, y todo lo que eso significa.
Hoy en día no hay respaldo firme para usar la fuerza.",FALSE,317,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582087106649763840,"1582087106649763840",2338837368,"2338837368","MMsanchecar",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@MMsanchecar @Cachoescalona1 @biobio A lo que voy esq aunque tengan la valentía y las ganas de frenar el descontrol que va a destruir Chile, no es tan fácil cambiar las cosas cuando arriesgan penas de cárcel, perder familia y trabajo, y todo lo que eso significa.
Hoy en día no hay respaldo firme para usar la fuerza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:25,1582090674127577088,"1582090674127577088","Al chile espero que saquen photocards así especiales de los biti pelones",FALSE,72,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,NA,FALSE,0,2,FALSE,FALSE,"es",NA,"Al chile espero que saquen photocards así especiales de los biti pelones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:24,1582090672139444224,"1582090672139444224","@JoviNomas Yo soy de derecha ....y Boric es el responsable que el mundo este hoy repudiando a Chile con cero inversión , futura gran inflación y cesantía  o tiene la culpa Piñera",FALSE,178,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1581812830256627712,"1581812830256627715",1006903760487006208,"1006903760487006209","JoviNomas",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@JoviNomas Yo soy de derecha ....y Boric es el responsable que el mundo este hoy repudiando a Chile con cero inversión , futura gran inflación y cesantía  o tiene la culpa Piñera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:24,1582090670004932608,"1582090670004932608","@manuelsaotome Chaqueta dadá vuelta, presidente de chile",FALSE,56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582052015730962432,"1582052015730962439",35671728,"35671728","manuelsaotome",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@manuelsaotome Chaqueta dadá vuelta, presidente de chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:16,1582090636358213632,"1582090636358213633","@JvcPimpoyo @AlejandroRabuco @PCdeChile @jjcc_chile @PrensaPCdeChile @CerroPc @PC_Nunoa @PC_UChile @PC_USACH @PCdeConchali @PCdeCoquimbo @PCZonaSurRM @PC_JAL @PC_SanClemente Jajaja valientes generales ? Esos weones estaban escondidos en l cordillera para arrancar a argentina si el golpe no funcionaba 😆 valiente le dice el weon a esos cobardes qlos 🤣🤣🤣🤣",FALSE,354,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582042965467619328,"1582042965467619329",1574766697428488192,"1574766697428488192","JvcPimpoyo",NA,FALSE,0,3,FALSE,FALSE,"es",NA,"@JvcPimpoyo @AlejandroRabuco @PCdeChile @jjcc_chile @PrensaPCdeChile @CerroPc @PC_Nunoa @PC_UChile @PC_USACH @PCdeConchali @PCdeCoquimbo @PCZonaSurRM @PC_JAL @PC_SanClemente Jajaja valientes generales ? Esos weones estaban escondidos en l cordillera para arrancar a argentina si el golpe no funcionaba 😆 valiente le dice el weon a esos cobardes qlos 🤣🤣🤣🤣",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:14,1582090630431318016,"1582090630431318016","@Ferantonia28 @gabrielboric En Chile,hay un gobierno de izquierda social democrata. No comunista. En la coalición de gobierno participa el PC,como lo ha hecho en gobiernos anteriores de Chile...La delincuencia no tiene que ver con política,no les interesa la política.Solo les importa el dinero fácil.",FALSE,301,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1581776545404051456,"1581776545404051456",1241796531470114816,"1241796531470114816","Ferantonia28",NA,FALSE,0,1,FALSE,FALSE,"es",NA,"@Ferantonia28 @gabrielboric En Chile,hay un gobierno de izquierda social democrata. No comunista. En la coalición de gobierno participa el PC,como lo ha hecho en gobiernos anteriores de Chile...La delincuencia no tiene que ver con política,no les interesa la política.Solo les importa el dinero fácil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17 16:26:11,1582090617131147264,"1582090617131147264","@__HiIaI_ El próximo año Chile no va a crecer y aumentará el desempleo",FALSE,70,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1581738286267400192,"1581738286267400193",1365676184248479744,"1365676184248479748","__HiIaI_",NA,FALSE,0,0,FALSE,FALSE,"es",NA,"@__HiIaI_ El próximo año Chile no va a crecer y aumentará el desempleo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
